Id,College Name,Course,DEFOBCS,DEFOPENS,DEFRNT1S,DEFRNT2S,DEFRNT3S,DEFROBCS,DEFRSCS,DEFRVJS,DEFSCS,EWS,GNT1H,GNT1O,GNT1S,GNT2H,GNT2O,GNT2S,GNT3H,GNT3O,GNT3S,GOBCH,GOBCO,GOBCS,GOPENH,GOPENO,GOPENS,GSCH,GSCO,GSCS,GSTH,GSTO,GSTS,GVJH,GVJO,GVJS,LNT1H,LNT1O,LNT1S,LNT2H,LNT2O,LNT2S,LNT3H,LNT3O,LNT3S,LOBCH,LOBCO,LOBCS,LOPENH,LOPENO,LOPENS,LSCH,LSCO,LSCS,LSTH,LSTO,LSTS,LVJH,LVJO,LVJS,MI,ORPHAN,PWDOBCH,PWDOBCS,PWDOPENH,PWDOPENS,PWDRNT1S,PWDRNT2H,PWDRNT2S,PWDROBC,PWDRSCH,PWDRSCS,PWDRVJH,PWDRVJS,PWDSCH,PWDSCS,TFWS,DEFOBCS_Percentile,DEFOPENS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFROBCS_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,DEFSCS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCH_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1H_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2H_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3H_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCH_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOBCH_Percentile,PWDOBCS_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDRNT1S_Percentile,PWDRNT2H_Percentile,PWDRNT2S_Percentile,PWDROBC_Percentile,PWDRSCH_Percentile,PWDRSCS_Percentile,PWDRVJH_Percentile,PWDRVJS_Percentile,PWDSCH_Percentile,PWDSCS_Percentile,TFWS_Percentile
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,,,,,,,,,,59474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48386,,,,,,,,,,65.7244332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.8897104
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,,,,,,,,,,,23940,,,14360,,,37293,,,13209,,,12653,,,24489,,,78818,,,17131,,,,,,,,,,,,14266,,,11883,,,24257,,,66270,,,,,,,,,,80456,,,,,101332,,,,,,,,,,,,,,,,,,87.0728364,,,92.2448203,,,79.5386869,,,92.8629709,,,93.1714502,,,86.8703589,,,51.1072039,,,90.7746979,,,,,,,,,,,,92.2870170,,,93.5685145,,,86.9511499,,,60.7344231,,,,,,,,,,49.4442605,,,,,29.2342823,,,,,,,
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,,,,,,,,,,,,,,,21003,,,,,,15100,,,13547,,,22196,,,56586,,,,,,,,,,,,,,,14680,,,10664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6640070,,,,,,91.8885683,,,92.6330411,,,88.0563059,,,67.4824177,,,,,,,,,,,,,,,92.1444652,,,94.2133903,,,,,,,,,,,,,,,,,,,,,,,,,,,
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,,32925,,,,,,,,15503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999,,82.1909278,,,,,,,,91.6047864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6029376
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,,,,,,,,,,,23665,,,20024,,,,,,18077,,,17463,,,29839,,,90296,,,29028,,,,,,,,,,,,16467,,,15723,,,29888,,,79743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2542051,,,89.2369593,,,,,,90.2973471,,,90.5879529,,,83.9142978,,,41.1873138,,,84.2234647,,,,,,,,,,,,91.1038771,,,91.5409302,,,83.8902317,,,50.5614783,,,,,,,,,,,,,,,,,,,,,,
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,,,,,,,,,,,,,,,,,,,,,18791,,,18651,,,24711,,,120788,,,42054,,,,,,,,,,,,17345,,,16680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9192371,,,89.9588516,,,86.8132394,,,3.3597312,,,76.9900203,,,,,,,,,,,,90.6725437,,,91.0449886,,,,,,,,,,,,,,,,,,,,,,,,,,,
110124610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Information Technology,,39397,,,,,,,,19337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11297,,78.3496848,,,,,,,,89.5401523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8419335
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],,,,,,,,,,,85885,,,54512,,,74419,,,57119,,,50928,,,77561,,,,,,,,,,,,,,,,,,53928,,,41887,,,62884,,,92091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9304271,,,69.1685966,,,54.1780657,,,67.2875491,,,71.2367422,,,51.9313711,,,,,,,,,,,,,,,,,,69.3871747,,,77.0311313,,,63.5478045,,,39.3128682,,,,,,,,,,,,,,,,,,,,,,
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],,,,,,,,,,,,,,,,,,,,,56621,,,56116,,,90229,,,,,,,,,,,,,,,,,,70997,,,43387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4824177,,,67.9791157,,,41.1873138,,,,,,,,,,,,,,,,,,57.2112851,,,75.8471965,,,,,,,,,,,,,,,,,,,,,,,,,,,
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],,,,,,,,,,,,,,,87220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3051128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110135610,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electrical Engg[Electronics and Power],,,,,,,,,,74048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22778,,,,,,,,,,54.5241174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6520385
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,,,,,,,,,,,35746,,,43494,,,48023,,,34248,,,31271,,,49984,,,,,,34244,,,,,,25084,,,,,,31577,,,24097,,,59968,,,120331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5501725,,,75.7886771,,,72.9031949,,,81.4109415,,,83.1650789,,,71.7637042,,,,,,81.4109415,,,,,,86.5103056,,,,,,82.8743796,,,87.0274997,,,65.2657662,,,4.2387378,,,,,,,,,,,,,,,,,,,,,,
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,,,,,,,,,,,,48382,,,34049,,,95386,,,31938,,,30212,,,50173,,,,,,,,,,,,,,,,,,32286,,,27348,,,61316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.8897104,,,81.5143923,,,35.6983743,,,82.6733861,,,83.5863377,,,71.7637042,,,,,,,,,,,,,,,,,,82.4407997,,,85.2528023,,,64.0609282,,,,,,,,,,,,,,,,,,,,,,,,
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0988506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110137210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Electronics and Telecommunication Engg,,90969,,,,,,,,45586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21727,,39.5925136,,,,,,,,74.5211181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.2761636
110161210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,,,,,,,,,,,85930,,,72666,,,106100,,,75284,,,64420,,,106848,,,,,,77632,,,,,,,,,,,,76382,,,68056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9304271,,,55.8902921,,,23.9542468,,,54.1246150,,,62.0823842,,,23.1211380,,,,,,51.9313711,,,,,,,,,,,,52.8246408,,,59.5292331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110161210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1210946,,,,,,,,,,,,,,,,,,,,,,,,,
110161210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,88642,,,84338,,,,,,,,,,,,,,,,,,,,,92852,,,66377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5186027,,,45.9884082,,,,,,,,,,,,,,,,,,,,,38.6417086,,,60.7344231,,,,,,,,,,,,,,,,,,,,,,,,,,,
110161210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,79375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8162490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110161210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Mechanical Engineering,,,,,,,,,,93002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45494,,,,,,,,,,38.5667023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7453210
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,,,,,,,,,,,101452,,,109625,,,107388,,,107447,,,97172,,,120452,,,,,,117791,,,103451,,,99515,,,,,,99215,,,81835,,,112351,,,,,,103954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2342823,,,19.4998540,,,22.2500723,,,22.2500723,,,33.5099087,,,4.1980573,,,,,,8.3872203,,,26.7890081,,,31.7734581,,,,,,32.1061359,,,48.2601391,,,16.0971905,,,,,,26.2202423,,,,,,,,,,,,,,,,,,,
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,116713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1982314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,,,,,,,,,,,,106719,,,105959,,,,,,107498,,,96617,,,116047,,,,,,105965,,,,,,,,,,,,104794,,,91157,,,114147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1211380,,,23.9542468,,,,,,22.2500723,,,34.6668564,,,10.7718485,,,,,,23.9542468,,,,,,,,,,,,25.4603297,,,39.5925136,,,13.5440394,,,,,,,,,,,,,,,,,,,,,,,,
110519110,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Civil Engineering,,,,,,,,,,122007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2935323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110524210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Computer Science and Engineering,,,,,,,,,,,31282,,,28273,,,34770,,,24384,,,22168,,,33141,,,79827,,,29306,,,30836,,,30937,,,,,,23271,,,20806,,,32962,,,88430,,,31121,,,,,,,122436,,,,,,,,,,,,,,,,,,,,,,,83.1650789,,,84.8614274,,,81.0304563,,,86.9162467,,,88.0563059,,,81.9995261,,,50.5614783,,,84.1506751,,,83.3155184,,,83.2493822,,,,,,87.4840478,,,88.7955580,,,82.1909278,,,42.5186027,,,83.2284916,,,,,,,0.4351321,,,,,,,,,,,,
110524210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Computer Science and Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3128682,,,,,,,,,,,,
110524210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Computer Science and Engineering,,,,,,,,,,,,33437,,,40520,,,31206,,,30471,,,28684,,,35165,,,73486,,,47266,,,,,,,,,,,,27241,,,26486,,,34461,,,84129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8334533,,,77.9458986,,,83.1650789,,,83.4474115,,,84.3826019,,,80.8718313,,,55.2181517,,,73.5739966,,,,,,,,,,,,85.2978814,,,85.7225489,,,81.4005843,,,46.1727561,,,,,,,,,,,,,,,,,,,,,
110524210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Computer Science and Engineering,89860,45018,,,,86363,48548,,,33849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13157,41.4815869,75.1821980,,,,44.6471616,72.8897104,,,81.6296507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8720577
110524610,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Information Technology,,,,,,,,,,,31436,,,37967,,,41742,,,33433,,,30946,,,36998,,,116838,,,39835,,,,,,43627,,,,,,30270,,,25801,,,33787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1461738,,,79.4729608,,,77.0311313,,,81.8334533,,,83.2493822,,,79.5947693,,,10.0599952,,,78.1473584,,,,,,75.6738800,,,,,,83.4797216,,,86.1713847,,,81.6296507,,,,,,,,,,,,,,,,,,,,,,,,,
110524610,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Information Technology,,,,,,,,,,,,47801,,,43968,,,,,,41582,,,37434,,,43709,,,,,,78651,,,,,,,,,,,,42746,,,39136,,,45206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2440997,,,75.6487214,,,,,,77.0666918,,,79.5386869,,,75.6738800,,,,,,51.1072039,,,,,,,,,,,,76.5571858,,,78.4825990,,,74.9700023,,,,,,,,,,,,,,,,,,,,,,,,
110524610,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Information Technology,,61859,,,,90289,104311,,,46779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15970,,64.0075195,,,,41.1873138,25.8381109,,,74.1161376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4536974
110526310,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Artificial Intelligence (AI) and Data Science,,,,,,,,,,,46142,,,64430,,,113385,,,47752,,,44942,,,58783,,,,,,71090,,,,,,,,,,,,45786,,,43768,,,68526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3640850,,,62.0823842,,,14.7866072,,,73.2440997,,,75.1821980,,,66.2117981,,,,,,57.2112851,,,,,,,,,,,,74.5106403,,,75.6738800,,,59.4192464,,,,,,,,,,,,,,,,,,,,,,,,,
110526310,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Artificial Intelligence (AI) and Data Science,,,,,,,,,,,,,,,,,,,,,49483,,,49439,,,57589,,,,,,,,,,,,,,,,,,69650,,,59462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4718017,,,72.5765063,,,66.8137813,,,,,,,,,,,,,,,,,,57.9292585,,,65.7244332,,,,,,,,,,,,,,,,,,,,,,,,,,,
110526310,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Artificial Intelligence (AI) and Data Science,,51835,,,,,,,,66428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37511,,70.9263207,,,,,,,,60.6284658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5309168
110526510,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Industrial IoT,,,,,,,,,,,,,,,,,,,,95889,,,86610,,,105691,,,,,,108654,,,,,,,,,,,,,,,71747,,,83521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6598862,,,44.6471616,,,23.9925869,,,,,,20.8205322,,,,,,,,,,,,,,,56.8099848,,,46.9414830,,,,,,,,,,,,,,,,,,,,,,,,,
110526510,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Industrial IoT,,,,,,,,,,,,,,,,,,,,,,,,108672,,,118977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8205322,,,6.7586339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110526510,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Industrial IoT,,,,,,,,,,,,,,,,,,,,,92728,,,,,,,,,,,,,,,,,,,,,,,,76318,,,69818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6417086,,,,,,,,,,,,,,,,,,,,,,,,52.8246408,,,57.9292585,,,,,,,,,,,,,,,,,,,,,,,,,,,
110526510,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Industrial IoT,,,,,,,,,,118357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56574,,,,,,,,,,7.4458997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4824177
110537210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Electronics and Telecommunication Engg,,,,,,,,,,,55849,,,69619,,,115939,,,57251,,,55017,,,71576,,,,,,68771,,,,,,64846,,,,,,54766,,,49238,,,70902,,,,,,80125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2985361,,,57.9292585,,,11.2993545,,,67.2875491,,,68.7024004,,,56.8099848,,,,,,59.0639291,,,,,,61.8814494,,,,,,69.0394836,,,72.6414198,,,57.2112851,,,,,,49.5565410,,,,,,,,,,,,,,,,,,,
110537210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Electronics and Telecommunication Engg,,,,,,,,,,,,105901,,,109405,,,,,,63592,,,55259,,,72138,,,,,,110724,,,,,,,,,,,,52518,,,52178,,,77644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9542468,,,19.8474395,,,,,,63.0502380,,,68.5714285,,,56.5826603,,,,,,18.3037194,,,,,,,,,,,,70.6831119,,,70.8665527,,,51.9313711,,,,,,,,,,,,,,,,,,,,,,,,
110537210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Electronics and Telecommunication Engg,,,,,,,,,,83998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36177,,,,,,,,,,46.1727561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3744535
110561210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Mechanical Engineering,,,,,,,,,,,116382,,,,,,,,,105956,,,97701,,,122461,,,,,,114597,,,119215,,,112713,,,,,,107983,,,94187,,,114027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4981278,,,,,,,,,23.9542468,,,32.5908894,,,0.4217010,,,,,,12.7995462,,,5.9143931,,,15.5460791,,,,,,21.8821184,,,36.1623265,,,13.7713294,,,,,,,,,,,,,,,,,,,,,,,,,
110561210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,120732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5104364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110561210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Mechanical Engineering,,,,,,,,,,,,100125,,,121337,,,,,,105840,,,,,,119711,,,,,,,,,,,,,,,,,,108076,,,101631,,,113830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5619889,,,2.5773938,,,,,,23.9925869,,,,,,5.3873489,,,,,,,,,,,,,,,,,,21.5067519,,,28.9481366,,,14.2210761,,,,,,,,,,,,,,,,,,,,,,,,
110561210,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Mechanical Engineering,,,,,,,,,,107894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8821184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110719110,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Civil Engineering,,,,,,,,,,,118218,,,100267,,,97708,,,91078,,,80530,,,94989,,,117957,,,,,,,,,,,,,,,94881,,,87098,,,93351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7836913,,,30.5619889,,,32.5908894,,,39.5925136,,,49.4442605,,,35.8351101,,,8.3849292,,,,,,,,,,,,,,,35.9780390,,,43.3051128,,,38.1738800,,,,,,,,,,,,,,,,,,,,,,,,,
110719110,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Civil Engineering,,,,,,,,,,,,,,,,,,,,,117696,,,108368,,,121377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5951196,,,21.2317049,,,2.5617998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110719110,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Civil Engineering,,,,,,,,,,,,,,,105944,,,,,,92464,,,,,,,,,,,,119396,,,,,,,,,,,,95763,,,92630,,,102000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9542468,,,,,,39.1582539,,,,,,,,,,,,5.8080688,,,,,,,,,,,,35.6598862,,,38.6417086,,,28.6995083,,,,,,,,,,,,,,,,,,,,,,,,
110719110,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Civil Engineering,,,,,,,,,,121481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57082,,,,,,,,,,2.3327106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2875491
110724210,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Computer Science and Engineering,,,,,,,,,,,40902,,,52036,,,60667,,,40053,,,38369,,,47681,,,107593,,,48184,,,43812,,,38811,,,,,,38273,,,36408,,,46546,,,100296,,,48736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6049916,,,70.8665527,,,64.7353734,,,78.1062290,,,79.1079584,,,73.2440997,,,22.1694264,,,72.8974176,,,75.6487214,,,78.6657067,,,,,,79.1656813,,,80.2788844,,,74.1753429,,,30.0146620,,,72.7702415,,,,,,,,,,,,,,,,,,,
110724210,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Computer Science and Engineering,,,,,,,,,,,,64622,,,71152,,,60594,,,45956,,,44557,,,54518,,,75888,,,95118,,,,,,,,,,,,44642,,,44106,,,45708,,,58086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9054461,,,57.0638559,,,64.8863260,,,74.3640850,,,75.4846987,,,69.1685966,,,53.8866742,,,35.8351101,,,,,,,,,,,,75.3508645,,,75.6049358,,,74.5106403,,,66.5894149,,,,,,,,,,,,,,,,,,,,,
110724210,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",Computer Science and Engineering,99943,70778,,,,79650,93033,,,60001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23056,31.5015186,57.4413646,,,,50.5614783,38.5667023,,,65.2657662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5783283
