collegeid,college name,course,merit number,seat type,percentile
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,51982.0,GNT1H,59.1576541
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,44986.0,GNT2H,66.4468478
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,46366.0,GOBCH,64.9984187
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,44684.0,GOPENH,66.5276503
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,51906.0,GSCH,59.3186035
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,72661.0,GSTH,31.4049587
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,46710.0,GVJH,64.6842939
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,51705.0,LNT2H,59.3821221
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,45012.0,LOBCH,66.4468478
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,40448.0,LOPENH,70.4657357
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,42591.0,LSCH,68.3061721
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,45195.0,LVJH,66.1096865
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,39529.0,GNT3H,71.1089781
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,26927.0,GOBCO,81.2970469
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,23137.0,GOPENO,83.9790664
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,35755.0,GSCO,74.4860848
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,82496.0,GSTO,13.5830691
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,24558.0,LOBCO,82.9343565
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,24386.0,LOPENO,83.1326323
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,35680.0,LSCO,74.4860848
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,49493.0,EWS,61.5583855
101229310,"Government College of Engineering,Yavatmal",Electrical Engineering,19713.0,TFWS,86.4072652
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,46913.0,GNT1H,64.3014156
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,41819.0,GNT2H,69.4150658
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,61455.0,GNT3H,47.7445862
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,43178.0,GOBCH,68.0931881
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,41097.0,GOPENH,69.8320787
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,76524.0,GSCH,25.044315
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,53313.0,GVJH,57.8190533
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,77876.0,LNT1H,22.451308
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,42583.0,LNT2H,68.3061721
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,39586.0,LOBCH,71.1089781
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,39563.0,LOPENH,71.1089781
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,42611.0,LSCH,68.3061721
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,55758.0,LVJH,54.6298641
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,24960.0,GOBCO,82.701361
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,23635.0,GOPENO,83.6524911
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,26572.0,GSCO,81.5733941
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,24416.0,LOBCO,83.1326323
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,21848.0,LOPENO,84.9111686
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,47349.0,LSCO,63.9964143
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,33465.0,EWS,76.1278833
101237210,"Government College of Engineering,Yavatmal",Electronics and Telecommunication Engg,21676.0,TFWS,84.9889985
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,54470.0,GNT1H,56.291216
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,46949.0,GNT2H,64.3014156
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,81668.0,GNT3H,15.7002233
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,41751.0,GOBCH,69.4482927
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,36429.0,GOPENH,73.909417
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,54876.0,GSCH,55.8259837
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,87809.0,GSTH,2.1758618
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,41485.0,GVJH,69.6154495
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,66604.0,LOBCH,40.4705684
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,46653.0,LOPENH,64.6842939
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,53814.0,LSCH,57.0105054
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,37341.0,GNT2O,73.2585596
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,27644.0,GOBCO,80.6651427
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,25708.0,GOPENO,82.1595006
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,28802.0,GSCO,79.8143082
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,39437.0,GVJO,71.3623956
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,54411.0,LOBCO,56.291216
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,38401.0,LOPENO,72.0610558
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,49252.0,LSCO,61.8218588
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,43235.0,EWS,68.0931881
101261210,"Government College of Engineering,Yavatmal",Mechanical Engineering,23560.0,TFWS,83.7275002
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,20016.0,GNT1H,86.1717268
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,21265.0,GNT2H,85.302024
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,14698.0,GOBCH,89.8656167
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,13940.0,GOPENH,90.4090372
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,22333.0,GSCH,84.5810241
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,25294.0,GSTH,82.3921928
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,27973.0,GVJH,80.4609135
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,13835.0,LOBCH,90.4334828
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,11231.0,LOPENH,92.2365831
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,27454.0,LSCH,80.8989712
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,75219.0,LSTH,27.870019
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,12749.0,GOBCO,91.1789509
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,11604.0,GOPENO,91.928443
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,22164.0,GSCO,84.7039355
110124210,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Computer Science and Engineering,47798.0,GSTO,63.4007679
